,GoodCustomer,Gender,ForeignWorker,Single,Age,LoanDuration,PurposeOfLoan,LoanAmount,LoanRateAsPercentOfIncome,YearsAtCurrentHome,NumberOfOtherLoansAtBank,NumberOfLiableIndividuals,HasTelephone,CheckingAccountBalance_geq_0,CheckingAccountBalance_geq_200,SavingsAccountBalance_geq_100,SavingsAccountBalance_geq_500,MissedPayments,NoCurrentLoan,CriticalAccountOrLoansElsewhere,OtherLoansAtBank,OtherLoansAtStore,HasCoapplicant,HasGuarantor,OwnsHouse,RentsHouse,Unemployed,YearsAtCurrentJob_lt_1,YearsAtCurrentJob_geq_4,JobClassIsSkilled
1147,-1,Male,0,0,61,30,Electronics,6914,3,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1148,1,Male,0,1,36,41,NewCar,8204,4,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1149,0,Male,0,1,30,27,Electronics,3343,4,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1150,1,Male,0,1,26,21,Retraining,3218,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1151,1,Male,0,1,19,16,Furniture,2489,4,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1152,1,Male,0,1,30,24,Furniture,250,4,3,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1153,0,Male,0,1,26,18,NewCar,889,4,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1154,-1,Female,0,0,50,26,Business,5054,2,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1155,-1,Male,0,0,38,30,UsedCar,4612,4,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1156,1,Female,0,0,36,4,Electronics,250,2,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1157,1,Female,0,0,19,22,Furniture,4226,4,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
1158,1,Male,0,1,48,29,Electronics,3122,2,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
1159,1,Female,0,0,26,18,Electronics,4613,4,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
1160,0,Male,0,1,24,18,NewCar,391,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1161,-1,Male,0,1,51,10,Business,1051,4,4,4,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1162,1,Male,0,0,36,44,Furniture,6589,3,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1163,0,Male,0,1,40,22,NewCar,2474,4,4,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1164,0,Male,0,1,38,4,Electronics,250,4,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1165,1,Male,0,1,44,33,Electronics,250,4,4,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1166,1,Male,0,0,58,14,NewCar,578,4,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1167,0,Male,0,1,34,7,Electronics,250,2,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1168,1,Male,0,0,30,24,Furniture,3309,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1169,1,Male,0,1,23,14,UsedCar,5946,3,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
1170,0,Male,0,0,33,21,Furniture,2608,2,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1171,0,Male,0,1,45,24,HomeAppliances,3617,4,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1172,0,Male,0,1,54,4,NewCar,250,4,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1173,0,Male,0,1,21,17,Electronics,2058,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1174,1,Female,0,0,22,7,NewCar,550,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1175,1,Male,0,1,60,14,Electronics,2349,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1176,1,Male,0,0,28,22,UsedCar,1992,4,4,2,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1177,0,Male,0,0,31,4,Furniture,971,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1178,1,Male,1,1,36,43,UsedCar,5213,2,3,2,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1179,0,Male,0,0,22,15,NewCar,250,4,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1180,0,Male,0,1,33,43,Electronics,7671,2,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1181,1,Female,0,0,28,21,Furniture,250,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
1182,-1,Female,0,0,48,17,NewCar,2939,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1183,0,Male,0,0,36,15,Electronics,2773,4,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1184,0,Female,0,1,19,20,NewCar,2929,4,2,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1185,0,Female,0,1,19,23,Electronics,5493,4,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
1186,1,Male,0,0,28,8,NewCar,6184,1,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1187,1,Male,0,1,54,20,NewCar,1487,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1188,0,Male,0,0,37,6,NewCar,4171,4,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1189,0,Male,0,1,30,34,Education,4295,4,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1190,0,Female,0,0,42,20,Retraining,4419,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1191,0,Male,0,1,35,38,UsedCar,10218,2,2,2,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1192,1,Male,0,1,39,25,NewCar,6878,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1193,1,Male,0,1,33,34,Retraining,2360,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1194,-1,Male,0,1,34,44,Education,9443,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1195,1,Male,0,1,31,14,NewCar,906,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1196,1,Female,0,0,37,12,Furniture,3408,1,4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1
1197,0,Male,0,1,36,42,Electronics,8845,4,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1198,1,Male,0,1,27,19,Electronics,4019,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1199,1,Male,0,1,36,4,Electronics,250,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1200,-1,Male,0,1,23,23,Electronics,3930,4,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1201,-1,Male,0,1,29,34,NewCar,6444,2,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1202,-1,Male,0,1,32,25,UsedCar,3371,2,4,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1
1203,1,Male,0,0,34,20,Electronics,408,4,4,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1204,0,Male,0,0,19,27,NewCar,6122,4,3,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1205,1,Male,0,0,24,4,NewCar,250,2,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1206,1,Male,0,1,26,17,Furniture,3311,2,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1207,1,Male,0,1,28,29,NewCar,5518,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1208,0,Male,0,0,53,36,Electronics,8223,4,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1209,0,Male,0,1,32,21,Electronics,3479,4,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
1210,1,Male,0,1,47,23,NewCar,4401,4,4,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1211,1,Male,0,0,19,13,Electronics,1760,4,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
1212,1,Female,0,1,27,4,NewCar,250,4,3,1,2,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1213,1,Male,0,0,36,28,Furniture,2598,4,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1214,0,Female,0,1,33,24,Repairs,1718,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1215,-1,Male,0,1,32,13,Electronics,3125,1,4,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1216,1,Male,0,1,51,42,Retraining,11073,2,4,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1
1217,1,Male,0,1,31,14,Electronics,250,4,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1218,1,Male,0,0,39,4,NewCar,1907,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1219,1,Female,0,0,21,7,Furniture,1631,3,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
1220,0,Male,0,0,32,13,UsedCar,4967,4,2,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1221,1,Male,0,1,40,19,NewCar,3399,2,4,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1222,1,Female,0,0,28,29,NewCar,2449,2,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1223,-1,Female,0,0,34,12,Furniture,859,1,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1224,1,Male,0,1,34,6,NewCar,336,4,4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1225,0,Male,0,0,20,24,Furniture,5723,1,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1226,0,Male,0,1,43,36,NewCar,4305,3,2,4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1227,0,Male,0,1,36,14,Electronics,250,3,4,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1228,0,Male,0,1,52,21,Electronics,2775,4,4,2,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1229,-1,Male,0,1,51,29,Electronics,2205,4,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1230,0,Male,0,1,47,14,NewCar,2636,4,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1231,0,Male,0,1,40,14,Electronics,3578,4,2,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1232,0,Male,0,0,35,25,NewCar,3729,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1233,1,Male,0,1,47,33,NewCar,5093,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1234,1,Male,0,1,22,45,Furniture,7868,4,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1235,0,Male,0,1,23,49,Business,4701,3,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1236,0,Male,0,1,35,28,UsedCar,3488,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1237,1,Male,0,1,46,11,Furniture,4290,4,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1238,1,Male,1,1,42,24,Electronics,6939,2,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1239,0,Female,0,0,35,40,NewCar,7102,4,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1240,1,Male,0,1,23,39,NewCar,5974,4,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1241,-1,Male,0,1,56,35,Furniture,4549,4,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1242,0,Male,0,1,47,35,UsedCar,8426,2,2,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1243,-1,Male,0,0,31,9,Electronics,1423,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1244,0,Male,0,1,46,28,Electronics,5028,3,4,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
1245,1,Male,0,1,34,27,NewCar,5441,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1246,0,Male,0,1,43,29,UsedCar,1616,4,4,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1247,0,Male,0,1,19,55,UsedCar,12710,4,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1248,-1,Male,0,1,19,38,NewCar,7746,3,2,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1249,1,Male,0,0,40,11,Furniture,250,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1250,1,Male,0,0,23,4,Furniture,312,2,2,2,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1251,1,Female,0,0,22,24,UsedCar,250,4,4,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
1252,0,Female,0,1,44,21,Furniture,6916,2,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1253,0,Male,0,1,30,27,Electronics,3647,4,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1
1254,1,Male,0,0,37,22,UsedCar,1737,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1255,-1,Male,0,0,38,12,Furniture,6055,2,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1256,1,Male,0,0,23,9,Electronics,4478,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
1257,-1,Male,0,1,21,34,NewCar,5888,4,1,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1258,0,Male,0,1,22,19,Furniture,1881,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1259,0,Male,0,0,49,13,NewCar,1454,4,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1260,1,Male,0,1,41,15,Furniture,5448,2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1261,-1,Male,0,1,28,22,NewCar,250,4,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1262,1,Male,0,1,48,14,NewCar,1193,2,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1263,0,Female,0,0,19,33,Business,3908,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1264,1,Male,0,1,42,4,NewCar,250,4,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1265,0,Male,0,1,45,4,Furniture,2347,4,2,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1266,-1,Male,0,1,30,30,Education,3598,4,1,4,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1267,1,Male,0,1,42,7,Electronics,250,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1268,1,Female,0,0,36,18,Electronics,2158,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1269,1,Male,0,1,42,29,Retraining,5644,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1270,0,Male,0,0,54,18,NewCar,2714,4,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1271,-1,Male,0,0,30,17,NewCar,250,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1272,1,Female,0,0,24,27,Electronics,5562,4,2,4,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1273,1,Male,0,1,46,4,Electronics,2944,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1274,-1,Male,0,1,36,39,Electronics,9508,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1275,0,Male,0,0,29,24,UsedCar,7319,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1276,1,Male,0,0,34,42,UsedCar,7706,3,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1277,0,Male,0,0,19,31,Electronics,2065,4,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1278,-1,Female,0,0,32,16,Electronics,250,4,2,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1279,1,Male,0,1,22,12,Electronics,1105,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1280,1,Male,0,1,48,15,Electronics,1184,4,4,2,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1281,0,Male,0,1,37,45,Business,10309,2,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1282,-1,Male,0,0,19,11,Retraining,3164,2,3,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1283,0,Female,0,0,30,29,Furniture,6170,4,4,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1284,0,Male,0,1,50,8,Electronics,250,4,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1285,0,Male,0,0,24,34,Electronics,7225,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1286,1,Male,0,0,24,15,Business,3543,4,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1287,1,Male,0,0,28,4,UsedCar,724,3,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1288,-1,Male,0,0,39,19,Electronics,3847,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1289,0,Female,0,0,19,31,NewCar,7396,3,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1290,-1,Female,0,0,29,11,Retraining,1456,3,4,2,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1291,-1,Female,0,0,48,17,NewCar,250,4,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1292,0,Female,0,0,22,25,Furniture,8184,4,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1293,0,Male,0,0,29,17,Electronics,1368,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1294,0,Male,0,1,31,25,Electronics,5843,2,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1295,-1,Male,0,0,25,27,NewCar,6131,4,3,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
1296,-1,Male,0,1,24,12,Electronics,250,4,3,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1297,0,Male,0,1,54,14,Electronics,3066,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1298,1,Male,0,1,49,12,Electronics,1198,1,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1299,1,Female,0,0,24,25,Electronics,4171,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1300,-1,Male,0,1,19,27,Electronics,8787,2,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1301,1,Male,0,0,39,14,NewCar,309,2,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1302,-1,Male,0,0,33,24,Electronics,250,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1303,0,Male,0,0,58,24,NewCar,4729,3,2,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1304,0,Male,0,1,23,29,Furniture,6941,3,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1305,0,Male,0,1,25,35,NewCar,7809,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1306,0,Female,0,0,33,4,NewCar,916,2,2,2,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1307,0,Male,0,0,28,20,NewCar,250,4,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1308,0,Female,0,1,20,31,UsedCar,6529,4,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1309,0,Female,0,0,45,4,NewCar,250,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1310,1,Male,0,1,32,14,NewCar,6649,2,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1311,1,Male,0,0,38,8,Furniture,250,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1312,0,Male,0,1,29,35,Furniture,4244,4,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1313,0,Male,0,1,33,37,UsedCar,5554,4,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1314,1,Male,0,1,27,34,UsedCar,5688,2,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1315,-1,Female,0,1,45,11,NewCar,4105,2,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1316,1,Male,0,1,33,36,Business,7082,4,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1317,0,Female,0,0,32,21,Furniture,5903,3,3,2,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1
1318,1,Male,0,1,39,31,Furniture,1595,4,4,2,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1319,0,Female,0,0,41,25,Education,572,2,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1320,-1,Male,0,1,34,33,UsedCar,6027,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1321,1,Male,0,1,34,31,UsedCar,3280,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1322,-1,Female,0,0,31,15,Education,8216,1,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1323,0,Male,0,1,53,4,Furniture,1860,2,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1324,0,Female,0,0,37,22,Education,3439,2,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1325,1,Male,0,1,27,20,NewCar,2633,4,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1326,0,Male,0,1,44,29,NewCar,4720,2,2,1,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1327,1,Male,0,1,19,45,NewCar,5274,2,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1328,0,Male,0,1,19,18,Business,1447,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1329,1,Male,0,1,22,24,Electronics,1281,4,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1
1330,0,Male,0,0,19,4,Electronics,250,4,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1331,0,Male,0,1,41,10,Electronics,3397,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1332,-1,Male,0,1,20,27,Retraining,3882,2,4,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1333,0,Male,0,1,63,25,NewCar,3758,4,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1334,1,Male,0,1,66,4,UsedCar,2843,2,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1335,1,Male,0,0,52,31,NewCar,5798,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1336,-1,Female,0,1,49,17,Electronics,3830,4,4,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1337,0,Male,0,0,19,20,NewCar,250,2,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1
1338,1,Male,0,0,43,13,Electronics,6707,2,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1339,1,Male,0,1,42,25,NewCar,4601,4,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1340,0,Male,0,1,40,24,Electronics,5050,1,4,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1341,1,Male,0,1,44,4,Furniture,250,4,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1342,-1,Male,0,1,35,35,UsedCar,3846,4,4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1343,0,Male,0,0,40,35,NewCar,6508,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1344,1,Male,0,1,33,31,Furniture,8039,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1345,1,Female,0,0,42,19,Furniture,2579,2,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1346,-1,Male,0,0,35,41,Education,6052,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1347,0,Male,0,1,40,35,NewCar,4348,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
