GoodCustomer,Gender,ForeignWorker,Single,Age,LoanDuration,PurposeOfLoan,LoanAmount,LoanRateAsPercentOfIncome,YearsAtCurrentHome,NumberOfOtherLoansAtBank,NumberOfLiableIndividuals,HasTelephone,CheckingAccountBalance_geq_0,CheckingAccountBalance_geq_200,SavingsAccountBalance_geq_100,SavingsAccountBalance_geq_500,MissedPayments,NoCurrentLoan,CriticalAccountOrLoansElsewhere,OtherLoansAtBank,OtherLoansAtStore,HasCoapplicant,HasGuarantor,OwnsHouse,RentsHouse,Unemployed,YearsAtCurrentJob_lt_1,YearsAtCurrentJob_geq_4,JobClassIsSkilled
1,Male,0,1,32,16,UsedCar,6560,4,2,2,2,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1,Male,0,1,20,36,Other,4020,4,3,2,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1,Male,0,0,31,10,UsedCar,1216,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
1,Male,0,0,30,30,Furniture,639,3,4,2,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1
-1,Male,0,1,74,36,Repairs,3878,1,2,1,2,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,27,60,NewCar,11760,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-1,Male,0,0,48,22,UsedCar,766,4,4,2,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1
1,Male,0,0,20,15,Furniture,886,3,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,Male,1,0,20,24,UsedCar,776,4,2,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,Female,0,1,39,13,Furniture,1076,3,4,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1,Male,0,1,58,48,Electronics,6842,4,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1,Male,0,1,58,27,Business,750,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,75,39,UsedCar,2058,1,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
1,Male,0,1,40,21,UsedCar,2238,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
1,Female,0,1,65,10,Furniture,7374,4,3,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Female,0,1,34,10,Business,12680,2,1,3,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1
1,Female,0,0,37,9,Electronics,6224,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-1,Female,0,1,64,48,UsedCar,7057,4,4,2,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
-1,Male,0,0,25,33,UsedCar,7582,4,2,4,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,Male,1,0,57,21,Furniture,1374,4,1,4,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1,Male,0,0,29,30,NewCar,1867,2,4,2,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0
-1,Male,0,1,54,13,Electronics,7763,1,2,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
-1,Male,0,0,57,28,Furniture,3931,4,3,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1,Female,1,1,46,18,HomeAppliances,1940,3,4,4,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,Male,0,1,32,12,Other,9566,4,1,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
1,Male,0,0,29,9,Furniture,1829,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,34,6,Furniture,3594,4,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1,Male,0,0,54,24,Electronics,1778,1,2,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Male,0,1,53,39,Electronics,2064,3,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
1,Male,0,1,38,24,UsedCar,7855,4,3,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,Male,0,1,44,20,Electronics,1076,2,4,2,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
-1,Female,0,0,38,18,Furniture,2384,4,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1
1,Male,1,1,30,24,Furniture,3850,4,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
-1,Male,0,1,55,39,Education,2100,2,2,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1
1,Male,0,1,59,21,Education,2292,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
-1,Male,0,1,37,5,Furniture,1823,3,4,2,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1
-1,Male,0,1,30,27,Electronics,2124,4,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
1,Male,0,1,35,30,NewCar,1845,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
-1,Male,0,0,61,7,Electronics,6224,4,2,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,Male,0,1,68,18,Furniture,3590,4,3,2,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1,Male,0,1,30,42,NewCar,1168,4,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
1,Male,0,1,36,12,Furniture,6078,4,2,4,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
1,Female,0,1,49,45,Electronics,1478,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,Male,0,0,66,40,NewCar,1316,4,4,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
1,Male,0,1,36,11,Furniture,2415,3,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-1,Male,0,1,22,12,NewCar,1620,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,0,28,12,NewCar,6224,2,1,3,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
1,Male,1,1,39,42,Retraining,5804,1,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
-1,Male,1,0,37,4,UsedCar,2394,1,4,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1
1,Male,0,1,41,7,Other,15945,4,2,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
1,Male,0,0,26,12,Furniture,1845,1,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1,Male,0,1,66,42,NewCar,2569,4,4,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,1,0,60,11,Other,6887,4,4,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
1,Male,0,1,43,13,NewCar,11760,3,3,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,0,35,10,NewCar,6872,4,4,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
-1,Male,0,0,23,45,Repairs,7865,3,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,1,45,47,Education,1905,3,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,1,40,36,NewCar,1393,4,4,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
1,Male,0,1,25,9,HomeAppliances,585,4,3,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1,Male,0,0,68,16,NewCar,4169,1,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,0,63,24,Retraining,874,3,2,2,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
1,Male,1,0,60,60,Education,3049,1,4,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,Male,0,1,22,6,Electronics,3844,4,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,25,13,UsedCar,2348,4,2,4,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
-1,Female,0,1,35,12,Furniture,3617,4,1,4,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
1,Male,0,1,38,12,Other,4817,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,Male,0,0,43,12,Electronics,1941,3,4,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,Female,1,0,40,6,NewCar,368,4,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1,Female,0,1,43,18,Electronics,1967,3,3,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1,Female,0,0,43,36,Repairs,1905,4,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1
1,Female,0,0,27,27,NewCar,795,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1,Female,0,1,35,21,NewCar,931,1,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-1,Male,0,1,55,24,Electronics,1670,4,4,1,2,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
1,Female,0,0,59,16,NewCar,639,4,4,4,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1,Male,0,1,65,42,Other,3868,4,4,2,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0
1,Male,0,1,24,10,Furniture,701,4,2,3,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1
-1,Male,0,1,40,26,Electronics,3398,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
-1,Male,0,1,62,60,Repairs,4297,4,2,2,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1
1,Male,0,1,27,24,Repairs,1554,4,4,4,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,Male,0,1,26,18,Furniture,999,3,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,70,39,HomeAppliances,937,4,2,2,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1
1,Male,0,1,67,15,Retraining,709,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,Female,1,0,23,60,HomeAppliances,3345,2,4,2,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
-1,Male,0,1,20,21,Repairs,3609,1,4,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1
-1,Male,1,1,19,10,HomeAppliances,3566,3,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,Male,0,0,64,54,UsedCar,1433,4,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,25,12,Education,1552,4,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
-1,Male,0,1,27,47,Electronics,1736,4,3,2,2,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,32,20,Furniture,2901,2,4,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
1,Male,0,1,23,10,NewCar,1386,2,4,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1
-1,Male,0,1,38,40,Other,950,2,3,4,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Male,0,1,41,33,Furniture,1050,4,4,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Male,0,1,34,48,Business,939,4,1,3,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
1,Male,1,0,29,21,Business,1221,1,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
-1,Male,0,0,43,36,HomeAppliances,2100,4,4,3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1,Male,0,1,24,12,Furniture,2116,4,4,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1,Male,0,1,45,11,Repairs,7511,1,4,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
1,Male,0,1,35,22,NewCar,2760,4,4,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1
1,Male,0,1,68,12,NewCar,2718,4,4,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1
1,Male,0,0,26,9,NewCar,2118,3,4,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1,Male,0,0,29,28,NewCar,3913,4,4,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1
1,Male,0,1,27,72,Electronics,1795,3,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Female,1,1,58,7,NewCar,2366,1,4,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1
1,Female,0,1,55,42,NewCar,2579,4,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,Male,1,0,30,24,NewCar,2246,1,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Female,1,1,35,6,Furniture,276,3,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1
-1,Male,1,0,45,6,Repairs,3914,4,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
1,Male,0,0,37,45,NewCar,571,3,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
-1,Male,1,1,20,10,Electronics,9055,4,4,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1,Female,0,0,27,6,Electronics,7166,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-1,Female,0,1,62,16,UsedCar,2331,4,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
1,Male,0,1,74,36,Education,2212,1,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
-1,Female,1,1,68,36,Furniture,996,3,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Male,1,1,60,42,Furniture,1835,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1,Male,0,0,26,22,Business,2924,1,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-1,Male,0,1,20,24,Electronics,6416,4,2,3,2,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
-1,Male,1,1,43,13,HomeAppliances,5117,2,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
1,Male,0,0,36,18,Other,958,4,3,2,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
1,Female,0,0,54,10,Retraining,4006,2,4,2,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1
-1,Female,0,0,27,18,Electronics,1542,4,4,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
-1,Female,1,1,27,39,NewCar,2978,4,1,3,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,20,9,UsedCar,1659,2,2,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-1,Male,0,0,30,48,Business,766,2,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Male,0,1,55,60,NewCar,731,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
-1,Female,0,0,56,21,Furniture,6761,2,4,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
-1,Male,0,0,70,4,Business,1308,4,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,36,18,NewCar,9277,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1,Female,0,0,68,39,NewCar,2576,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1
-1,Male,0,1,23,7,Furniture,9572,4,4,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
-1,Female,0,1,45,6,Business,3441,3,4,1,2,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1
1,Male,0,0,38,6,NewCar,4308,3,4,4,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
-1,Male,0,0,49,13,NewCar,6110,4,3,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
1,Male,0,0,70,36,Furniture,7966,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
-1,Male,0,1,64,30,Retraining,2221,1,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1
1,Female,1,1,25,48,NewCar,2622,2,2,2,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,Female,0,1,20,14,Retraining,1442,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1,Male,0,0,39,22,UsedCar,1382,4,4,2,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1
1,Male,0,1,53,11,UsedCar,1647,4,4,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Male,0,1,57,12,Furniture,1300,4,3,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
-1,Male,1,1,67,42,UsedCar,2360,4,2,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,25,48,UsedCar,3448,2,4,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,40,16,Electronics,6331,4,2,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
-1,Female,0,1,67,16,Retraining,2251,2,4,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1
1,Male,0,1,44,6,Other,1516,4,3,4,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
-1,Male,0,1,63,30,UsedCar,426,4,4,4,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
-1,Male,1,1,26,27,Retraining,1403,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-1,Female,0,1,49,26,Repairs,3656,4,4,2,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1
1,Male,0,0,26,16,Electronics,1521,2,1,2,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0
1,Male,0,0,56,39,Business,2299,1,4,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,25,12,NewCar,2039,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0
1,Male,0,1,41,47,Furniture,1928,4,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,59,6,Education,4605,2,4,1,2,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1
1,Male,0,1,55,28,Electronics,1344,4,4,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1
1,Female,0,1,23,7,UsedCar,5293,4,4,4,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,Female,0,0,45,33,Business,3195,2,3,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,Male,0,1,32,24,Other,1474,4,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,Male,1,0,27,16,UsedCar,2606,4,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1
1,Male,0,1,26,10,Electronics,6742,1,2,2,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1,Male,0,1,24,45,Furniture,10623,2,4,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
-1,Male,1,1,24,18,Electronics,7238,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1
1,Male,0,0,59,18,Other,1980,4,2,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
1,Male,0,1,64,33,Electronics,3914,4,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
-1,Male,0,1,74,60,Furniture,1808,1,4,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,63,10,Retraining,5003,1,4,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1,Male,0,1,62,40,Electronics,1437,3,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
-1,Male,0,1,25,26,Furniture,1597,4,3,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,0,62,7,Education,2687,4,4,2,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
1,Female,0,0,22,26,HomeAppliances,7476,4,3,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1
1,Female,0,1,28,45,Electronics,8858,4,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1,Female,0,0,20,48,Electronics,1530,4,4,3,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1,Male,0,1,50,54,NewCar,5248,2,3,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1,Male,1,1,33,42,UsedCar,3556,3,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
1,Male,1,1,54,27,Furniture,4796,2,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1,Male,0,0,60,28,NewCar,2864,2,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
-1,Male,0,0,50,6,Electronics,9572,1,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
1,Male,0,1,65,33,Business,4771,1,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
-1,Male,0,1,51,20,UsedCar,1047,4,4,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,33,20,Electronics,1778,1,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
-1,Male,0,0,30,8,Electronics,2303,4,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,Male,0,1,60,10,Furniture,8471,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Female,0,0,39,72,Furniture,11998,2,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1
1,Male,0,1,20,30,Repairs,1193,4,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1,Male,0,1,70,24,Electronics,7472,4,3,2,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1
-1,Female,0,1,39,9,Other,1337,3,3,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1
-1,Female,0,0,22,60,NewCar,1543,2,4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Female,0,1,49,48,Other,759,4,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,52,47,Furniture,3868,4,4,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1
1,Female,0,1,27,22,Furniture,2896,2,2,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,26,24,Furniture,2247,3,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,0,33,45,Retraining,2273,4,4,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1,Female,1,0,30,9,Electronics,1331,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,Female,0,0,30,14,Education,4439,4,2,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1
1,Male,0,1,51,16,Business,1282,2,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,Male,0,1,27,21,Electronics,932,4,4,1,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,Male,0,0,21,4,Furniture,2080,4,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,Male,0,1,23,6,NewCar,841,2,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-1,Male,0,1,43,36,Furniture,3972,4,4,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
1,Male,0,0,45,13,Repairs,6314,4,4,2,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1
1,Male,0,0,50,28,Electronics,3535,4,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1
1,Female,0,0,35,21,Furniture,959,2,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1
-1,Male,0,1,22,18,UsedCar,6229,4,1,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
1,Male,0,1,29,20,NewCar,2301,4,4,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1
1,Female,0,0,58,54,Business,1193,1,4,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1
-1,Female,0,1,39,18,Retraining,2862,1,4,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1,Male,0,0,53,10,NewCar,5801,4,4,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1
1,Male,0,1,59,33,Education,6967,4,1,2,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1
-1,Male,1,1,42,10,UsedCar,766,2,2,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1,Male,0,1,56,47,Electronics,1371,2,4,2,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
-1,Male,0,1,47,6,Education,6361,3,4,2,2,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,Male,0,1,53,15,NewCar,6872,2,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
